target_scenario,feature_set,context_group,variant,shuffle_id,target_classifiers,datasets_used,n_statistical_features,target_classes,n_classes,n_repeats,n_splits,accuracy,f1_macro,f1_weighted,mean_regret,median_regret,p90_regret,mean_normalized_regret,zero_regret_rate,within_1pp_rate,within_5pp_rate
simple3_same107,domain_label_score_shuffled,domain,shuffled,6.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6672897196261682,0.4127978152368396,0.6225287125674633,0.01786811115495133,0.0,0.05740000000000001,0.022589597257718703,0.6953271028037383,0.8242990654205608,0.8962616822429906
simple3_same107,domain_label_score_shuffled,domain,shuffled,7.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6560747663551402,0.4110963822885209,0.6134507486664293,0.0191784209361897,0.0,0.07022871314411683,0.024253552375024107,0.6850467289719626,0.8158878504672897,0.8803738317757009
simple3_same107,domain_label_score_shuffled,domain,shuffled,8.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6635514018691588,0.4117279319829958,0.620433145669595,0.018039703388672557,0.0,0.06549546632124359,0.02267070185587708,0.6925233644859813,0.8242990654205608,0.8953271028037383
simple3_same107,domain_label_score_shuffled,domain,shuffled,9.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6588785046728972,0.406010749438217,0.6144954932704557,0.01870918499465259,0.0,0.06549546632124359,0.02423040252227187,0.6869158878504673,0.8186915887850468,0.891588785046729
simple3_same107,domain_label_score_shuffled,domain,shuffled,10.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6626168224299065,0.4076872997322159,0.6170375336320973,0.019595573387822005,0.0,0.06549546632124359,0.02458139650957969,0.6906542056074766,0.8214953271028037,0.8925233644859814
simple3_same107,domain_label_score_shuffled,domain,shuffled,11.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6542056074766355,0.4007833570364531,0.609002466289325,0.019426661733546593,0.0,0.07022871314411683,0.02507354804288286,0.6822429906542056,0.8205607476635514,0.8878504672897196
simple3_same107,domain_label_score_shuffled,domain,shuffled,12.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6616822429906543,0.4148272156084656,0.6221935960910844,0.019035648914547978,0.0,0.06549546632124359,0.023965257373626574,0.685981308411215,0.8205607476635514,0.8953271028037383
simple3_same107,domain_label_score_shuffled,domain,shuffled,13.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6570093457943925,0.4086204433480372,0.6159146766661502,0.018883966542587734,0.0,0.06549546632124359,0.02402360232635143,0.6841121495327103,0.8214953271028037,0.891588785046729
simple3_same107,domain_label_score_shuffled,domain,shuffled,14.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6616822429906543,0.4080943127348102,0.6168491633098568,0.01974816088497343,0.0,0.07022871314411683,0.024963707243962695,0.6897196261682244,0.8130841121495327,0.8822429906542056
simple3_same107,domain_label_score_shuffled,domain,shuffled,15.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6710280373831776,0.417617915144336,0.6235844738209445,0.01791987451902456,0.0,0.05740000000000001,0.023133974772389317,0.6990654205607477,0.8308411214953271,0.8943925233644859
simple3_same107,domain_label_score_shuffled,domain,shuffled,16.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6710280373831776,0.4194799262118723,0.6290786596784148,0.018439403739746122,0.0,0.05820954663212455,0.023066168520781454,0.7,0.8327102803738318,0.897196261682243
simple3_same107,domain_label_score_shuffled,domain,shuffled,17.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6588785046728972,0.411059375649506,0.614303016246054,0.01918650673172556,0.0,0.06549546632124359,0.024560886516429233,0.6869158878504673,0.8186915887850468,0.8859813084112149
simple3_same107,domain_label_score_shuffled,domain,shuffled,18.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6579439252336449,0.40312267262474727,0.6120396085087596,0.018627851833139808,0.0,0.05740000000000001,0.02335906709523578,0.685981308411215,0.819626168224299,0.8962616822429906
simple3_same107,domain_label_score_shuffled,domain,shuffled,19.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6663551401869159,0.4170909920902964,0.6213947330232783,0.019066495592233938,0.0,0.06596879100353102,0.0244871391111197,0.694392523364486,0.8186915887850468,0.8943925233644859
simple3_same107,domain_label_score_shuffled,domain,shuffled,20.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.677570093457944,0.41953649212417315,0.6313081814282857,0.018464636380164795,0.0,0.05740000000000001,0.023469891993481748,0.7037383177570093,0.8364485981308412,0.897196261682243
simple3_same107,domain_label_score_shuffled,domain,shuffled,21.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6626168224299065,0.4064203268874191,0.6159981044839352,0.018186972358627172,0.0,0.05820954663212455,0.023276638269133128,0.6925233644859813,0.8233644859813084,0.8953271028037383
simple3_same107,domain_label_score_shuffled,domain,shuffled,22.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6635514018691588,0.40695733469768985,0.6168347927566382,0.01874901865801976,0.0,0.05820954663212455,0.023952605557041127,0.6915887850467289,0.8242990654205608,0.8943925233644859
simple3_same107,domain_label_score_shuffled,domain,shuffled,23.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6560747663551402,0.40239453885075066,0.6106690415082596,0.019667568698279504,0.0,0.07022871314411683,0.0252010578969136,0.6841121495327103,0.8158878504672897,0.8906542056074767
simple3_same107,domain_label_score_shuffled,domain,shuffled,24.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6616822429906543,0.41446385449897954,0.6184604511659535,0.018485254533195845,0.0,0.04590272431351894,0.02368344442754698,0.6897196261682244,0.8289719626168224,0.9009345794392524
simple3_same107,domain_label_score_shuffled,domain,shuffled,25.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6532710280373831,0.4050397042726803,0.6079837359897006,0.02007665491967766,0.0,0.07022871314411683,0.025890109570349384,0.6813084112149532,0.8158878504672897,0.8878504672897196
simple3_same107,domain_label_score_shuffled,domain,shuffled,26.0,"DecisionTree, LogisticRegression, Perceptron",107,63,"DecisionTree, LogisticRegression, Perceptron",3,10,5,0.6588785046728972,0.40448529076990125,0.613126857455892,0.01953037382418415,0.0,0.07022871314411683,0.025301923814839814,0.685981308411215,0.8149532710280374,0.888785046728972
