seed,config,fold,did,name,domain,true_best,predicted,hit_best,oracle_accuracy,chosen_accuracy,regret,zero_regret,within_1pp
42,baseline_stats,2,44558,madeline_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,DecisionTree,1,0.5885,0.5885,0.0,1.0,1.0
42,baseline_stats,2,44518,fabert_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,SVM,0,0.298,0.2774999999999999,0.020500000000000074,0.0,0.0
42,baseline_stats,2,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,MLP,0,0.746,0.705,0.041000000000000036,0.0,0.0
42,baseline_stats,2,47150,CanadaFiresD,other,MLP,DecisionTree,0,0.9651231173262104,0.9322641467082668,0.03285897061794352,0.0,0.0
42,baseline_stats,2,983,cmc,other,SVM,DecisionTree,0,0.7060071486221607,0.6537368845843423,0.052270264037818426,0.0,0.0
42,baseline_stats,2,44614,cmc_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,DecisionTree,0,0.555996771589992,0.4915023636573273,0.06449440793266464,0.0,0.0
42,baseline_stats,2,897,colleges_aaup,other,MLP,LogisticRegression,0,0.9879347343495632,0.9836317892555868,0.00430294509397644,0.0,1.0
42,baseline_stats,2,934,socmob,other,MLP,LogisticRegression,0,0.9325085833706525,0.923858038513211,0.008650544857441433,0.0,1.0
42,baseline_stats,2,45077,qsar,biology,MLP,MLP,1,0.872037914691943,0.872037914691943,0.0,1.0,1.0
42,baseline_stats,2,44098,credit-g_reproduced_1,finance,SVM,LogisticRegression,0,0.728,0.715,0.013000000000000012,0.0,0.0
42,baseline_stats,2,44097,credit-g_copy,finance,SVM,LogisticRegression,0,0.728,0.715,0.013000000000000012,0.0,0.0
42,baseline_stats,2,45557,Mammographic-Mass-Data-Set,health,LogisticRegression,DecisionTree,0,0.790808506044905,0.7253130397236615,0.06549546632124359,0.0,0.0
42,baseline_stats,2,46667,imdb_genre_prediction,text,LogisticRegression,LogisticRegression,1,0.7050000000000001,0.7050000000000001,0.0,1.0,1.0
42,baseline_stats,2,839,kdd_el_nino-small,other,DecisionTree,LogisticRegression,0,0.9232810713702436,0.8568103870651642,0.06647068430507941,0.0,0.0
42,baseline_stats,2,46827,QSAR_Bioconcentration_classification,biology,SVM,LogisticRegression,0,0.6354011579818031,0.6289909015715467,0.0064102564102563875,0.0,1.0
42,baseline_stats,2,45712,doa_bwin_balanced,other,MLP,LogisticRegression,0,0.6666666666666667,0.622864848666467,0.04380181800019978,0.0,0.0
42,baseline_stats,2,15,breast-w,image,KNN,DecisionTree,0,0.967070914696814,0.935611510791367,0.0314594039054471,0.0,0.0
42,baseline_stats,2,46584,Student_Performance_on_an_Entrance_Examination,education,SVM,LogisticRegression,0,0.5089664459656603,0.5045000561104254,0.0044663898552349535,0.0,1.0
42,baseline_stats,2,334,monks-problems-2,education,DecisionTree,MLP,0,0.9916666666666666,0.9450550964187328,0.04661157024793383,0.0,0.0
42,baseline_stats,2,377,synthetic_control,biology,LogisticRegression,LogisticRegression,1,0.9883333333333332,0.9883333333333332,0.0,1.0,1.0
42,baseline_stats,2,954,spectrometer,other,LogisticRegression,DecisionTree,0,0.9774113912890142,0.9435020278610476,0.03390936342796658,0.0,0.0
42,baseline_stats,2,45717,bwin_amlb,finance,SVM,LogisticRegression,0,0.6735849056603773,0.6622641509433962,0.01132075471698113,0.0,0.0
42,baseline_stats,2,41701,CPMP-2015-classification,other,SVM,DecisionTree,0,0.5730817610062893,0.4421203953279424,0.13096136567834687,0.0,0.0
42,baseline_stats,2,46869,diabetes_risk_prediction_dataset,health,MLP,LogisticRegression,0,0.9692307692307692,0.928846153846154,0.04038461538461524,0.0,0.0
42,baseline_stats,2,451,irish,education,DecisionTree,KNN,0,0.976,0.932,0.04399999999999993,0.0,0.0
42,baseline_stats,2,47048,Accidents_Prediction_Dataset,other,SVM,MLP,0,0.874,0.8620000000000001,0.0119999999999999,0.0,0.0
42,baseline_stats,2,724,analcatdata_vineyard,other,KNN,KNN,1,0.8548158316174789,0.8548158316174789,0.0,1.0,1.0
42,baseline_stats,2,986,analcatdata_marketing,other,SVM,SVM,1,0.6840563165905632,0.6840563165905632,0.0,1.0,1.0
42,baseline_stats,2,786,cleveland,health,SVM,KNN,0,0.8480874316939889,0.8150819672131148,0.03300546448087416,0.0,0.0
42,baseline_stats,2,798,cholesterol,health,MLP,KNN,0,0.6338251366120219,0.5875409836065575,0.0462841530054644,0.0,0.0
42,baseline_stats,2,44149,Heart_disease_prediction_20,health,SVM,KNN,0,0.8446327683615819,0.8244067796610169,0.020225988700564912,0.0,0.0
42,baseline_stats,2,778,bodyfat,other,DecisionTree,LogisticRegression,0,0.996078431372549,0.9487058823529412,0.04737254901960786,0.0,0.0
42,baseline_stats,2,464,prnn_synth,education,KNN,DecisionTree,0,0.852,0.792,0.05999999999999994,0.0,0.0
42,baseline_stats,2,851,tecator,other,LogisticRegression,LogisticRegression,1,0.9416666666666668,0.9416666666666668,0.0,1.0,1.0
42,baseline_stats,2,481,biomed,health,MLP,DecisionTree,0,0.9045296167247386,0.8803716608594657,0.024157955865272918,0.0,0.0
42,baseline_stats,2,40,sonar,biology,SVM,MLP,0,0.8605110336817654,0.851335656213705,0.009175377468060408,0.0,1.0
42,baseline_stats,2,840,autoHorse,other,DecisionTree,LogisticRegression,0,0.9707317073170731,0.9365853658536588,0.03414634146341433,0.0,0.0
42,baseline_stats,2,975,autos,other,DecisionTree,LogisticRegression,0,0.8487804878048781,0.7609756097560976,0.08780487804878057,0.0,0.0
42,baseline_stats,3,40985,tamilnadu-electricity,health,LogisticRegression,KNN,0,0.0611388929004269,,,,
42,baseline_stats,3,1461,bank-marketing,finance,LogisticRegression,LogisticRegression,1,0.8911105271740711,0.8911105271740711,0.0,1.0,1.0
42,baseline_stats,3,279,meta_stream_intervals.arff,other,DecisionTree,DecisionTree,1,0.9893499595077864,0.9893499595077864,0.0,1.0,1.0
42,baseline_stats,3,46561,EDA-Home-Mortgage-NY-Sampled-Dataset,other,LogisticRegression,DecisionTree,0,0.8246559763448198,0.7918799044694643,0.03277607187535547,0.0,0.0
42,baseline_stats,3,46822,Dynamically-Generated-Hate-Speech-Dataset,biology,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
42,baseline_stats,3,43551,Employee-Turnover-at-TECHCO,text,LogisticRegression,KNN,0,0.985661211411616,,,,
42,baseline_stats,3,1537,volcanoes-c1,image,LogisticRegression,LogisticRegression,1,0.9755117711747684,0.9755117711747684,0.0,1.0,1.0
42,baseline_stats,3,1481,kr-vs-k,other,DecisionTree,DecisionTree,1,0.8401055011964204,0.8401055011964204,0.0,1.0,1.0
42,baseline_stats,3,46682,CodeXGLUE,other,DecisionTree,LogisticRegression,0,0.607218298582049,0.5629987867268398,0.044219511855209226,0.0,0.0
42,baseline_stats,3,42493,airlines,other,DecisionTree,LogisticRegression,0,0.578627570407567,0.5783676514984165,0.00025991890915044724,0.0,1.0
42,baseline_stats,3,43890,law-school-admission-bianry,education,DecisionTree,MLP,0,1.0,,,,
42,baseline_stats,3,45578,California-Housing-Classification,image,DecisionTree,DecisionTree,1,0.8464147286821705,0.8464147286821705,0.0,1.0,1.0
42,baseline_stats,3,1222,letter-challenge-unlabeled.arff,image,KNN,DecisionTree,0,0.9707,0.9324,0.0383,0.0,0.0
42,baseline_stats,3,46935,HR_Analytics_Job_Change_of_Data_Scientists,other,LogisticRegression,LogisticRegression,1,0.7680860838048467,0.7680860838048467,0.0,1.0,1.0
42,baseline_stats,3,1120,MagicTelescope,biology,DecisionTree,LogisticRegression,0,0.8184016824395375,0.7905888538380652,0.027812828601472273,0.0,0.0
42,baseline_stats,3,45558,Pulsar-Dataset-HTRU2,education,LogisticRegression,LogisticRegression,1,0.978600838847342,0.978600838847342,0.0,1.0,1.0
42,baseline_stats,3,41526,test_dataset,other,LogisticRegression,SVM,0,0.7990611222061456,,,,
42,baseline_stats,3,1471,eeg-eye-state,education,DecisionTree,LogisticRegression,0,0.8301068090787715,0.5951935914552736,0.23491321762349793,0.0,0.0
42,baseline_stats,3,4154,CreditCardSubset,finance,Perceptron,DecisionTree,0,0.9990870786516854,0.9979634831460672,0.0011235955056182467,0.0,1.0
42,baseline_stats,3,1459,artificial-characters,image,DecisionTree,DecisionTree,1,0.9142679456269462,0.9142679456269462,0.0,1.0,1.0
42,baseline_stats,3,43922,mushroom,biology,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
42,baseline_stats,3,1507,twonorm,education,LogisticRegression,MLP,0,0.9772972972972972,0.9701351351351352,0.0071621621621620335,0.0,1.0
42,baseline_stats,3,1496,ringnorm,education,SVM,LogisticRegression,0,0.9777027027027028,0.7602702702702702,0.2174324324324326,0.0,0.0
42,baseline_stats,3,182,satimage,image,MLP,DecisionTree,0,0.908398133748056,0.8584758942457231,0.04992223950233288,0.0,0.0
42,baseline_stats,3,1475,first-order-theorem-proving,biology,MLP,LogisticRegression,0,0.5568805145388763,0.477605160352503,0.07927535418637333,0.0,0.0
42,baseline_stats,3,41145,philippine,biology,LogisticRegression,DecisionTree,0,0.7217067115839975,0.6915287619366778,0.03017794964731968,0.0,0.0
42,baseline_stats,3,40499,texture,image,LogisticRegression,LogisticRegression,1,0.9945454545454544,0.9945454545454544,0.0,1.0,1.0
42,baseline_stats,3,1525,wall-robot-navigation,sensor_signal,DecisionTree,LogisticRegression,0,0.9998166819431712,0.940068593185,0.05974808875817117,0.0,0.0
42,baseline_stats,3,1489,phoneme,sensor_signal,KNN,DecisionTree,0,0.8774999143454277,0.8721331414670914,0.005366772878336312,0.0,1.0
42,baseline_stats,3,1460,banana,other,SVM,KNN,0,0.9026415094339624,0.889245283018868,0.013396226415094414,0.0,0.0
42,baseline_stats,3,42193,compas-two-years,social,MLP,SVM,0,0.6788537627459428,0.6688133706735603,0.010040392072382498,0.0,0.0
42,baseline_stats,3,44124,kdd_ipums_la_97-small,other,MLP,DecisionTree,0,0.8706692456192181,0.8384752593352323,0.03219398628398584,0.0,0.0
42,baseline_stats,3,41146,sylvine,health,MLP,LogisticRegression,0,0.9205684070121952,0.9115914634146344,0.00897694359756085,0.0,1.0
42,baseline_stats,3,40900,Satellite,image,LogisticRegression,LogisticRegression,1,0.994313725490196,0.994313725490196,0.0,1.0,1.0
42,baseline_stats,3,44037,rl,biology,DecisionTree,DecisionTree,1,0.7195171026156941,0.7195171026156941,0.0,1.0,1.0
42,baseline_stats,3,1039,hiva_agnostic,biology,LogisticRegression,LogisticRegression,1,0.95388951837397,0.95388951837397,0.0,1.0,1.0
42,baseline_stats,3,720,abalone,other,MLP,DecisionTree,0,0.7962667965504397,0.7179781107641178,0.07828868578632198,0.0,0.0
42,baseline_stats,3,41156,ada,biology,LogisticRegression,LogisticRegression,1,0.8483256064063249,0.8483256064063249,0.0,1.0,1.0
42,baseline_stats,3,46578,tiniest-imagenet-200,biology,DecisionTree,LogisticRegression,0,0.005,0.005,0.0,1.0,1.0
42,baseline_stats,3,40497,thyroid-ann,health,DecisionTree,LogisticRegression,0,0.997614488731182,0.9628840444780156,0.034730444253166404,0.0,0.0
42,baseline_stats,3,40978,Internet-Advertisements,image,DecisionTree,LogisticRegression,0,0.9673664122137404,0.9655371439210576,0.0018292682926828174,0.0,1.0
42,baseline_stats,3,40677,led24,other,LogisticRegression,LogisticRegression,1,0.7240624999999999,0.7240624999999999,0.0,1.0,1.0
42,baseline_stats,3,40670,dna,biology,SVM,SVM,1,0.9595094560611802,0.9595094560611802,0.0,1.0,1.0
42,baseline_stats,3,40476,thyroid-allhypo,health,LogisticRegression,LogisticRegression,1,0.7139285714285715,0.7139285714285715,0.0,1.0,1.0
42,baseline_stats,3,40478,thyroid-dis,health,LogisticRegression,LogisticRegression,1,0.7139285714285715,0.7139285714285715,0.0,1.0,1.0
42,baseline_stats,3,40477,thyroid-allrep,health,LogisticRegression,LogisticRegression,1,0.7139285714285715,0.7139285714285715,0.0,1.0,1.0
42,baseline_stats,3,40475,thyroid-allhyper,health,LogisticRegression,LogisticRegression,1,0.7139285714285715,0.7139285714285715,0.0,1.0,1.0
42,baseline_stats,3,40474,thyroid-allbp,health,LogisticRegression,LogisticRegression,1,0.7139285714285715,0.7139285714285715,0.0,1.0,1.0
42,baseline_stats,3,1487,ozone-level-8hr,sensor_signal,LogisticRegression,LogisticRegression,1,0.9400145005496175,0.9400145005496175,0.0,1.0,1.0
42,baseline_stats,3,1560,cardiotocography,biology,LogisticRegression,MLP,0,0.991530516431925,0.9872985363159348,0.0042319801159902415,0.0,1.0
42,baseline_stats,3,44431,jannis_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,DecisionTree,0,0.7325000000000002,0.6460000000000001,0.08650000000000002,0.0,0.0
42,baseline_stats,3,44400,MagicTelescope_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.8375,0.8375,0.0,1.0,1.0
42,baseline_stats,3,44693,Satellite_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,DecisionTree,LogisticRegression,0,0.9935,0.9935,0.0,1.0,1.0
42,baseline_stats,3,44678,sylvine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,LogisticRegression,1,0.909,0.909,0.0,1.0,1.0
42,baseline_stats,3,44568,ada_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,SVM,0,0.844,0.8414999999999999,0.0025000000000000577,0.0,1.0
42,baseline_stats,3,44638,dna_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,SVM,SVM,1,0.8790000000000001,0.8790000000000001,0.0,1.0,1.0
42,baseline_stats,3,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.5885,0.5599999999999999,0.02850000000000008,0.0,0.0
42,baseline_stats,3,46752,student_lifestyle_dataset,education,DecisionTree,DecisionTree,1,1.0,1.0,0.0,1.0,1.0
42,baseline_stats,3,44756,riccardo_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,SVM,0,0.908,0.8305,0.07750000000000001,0.0,0.0
42,baseline_stats,3,44407,phoneme_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,DecisionTree,0,0.8424999999999999,0.8150000000000001,0.027499999999999858,0.0,0.0
42,baseline_stats,3,44504,steel-plates-fault_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,DecisionTree,0,0.7460101237643442,0.7305766835396073,0.015433440224736916,0.0,0.0
42,baseline_stats,3,40647,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,other,MLP,SVM,0,0.684375,0.664375,0.019999999999999907,0.0,0.0
42,baseline_stats,3,40649,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,biology,SVM,SVM,1,0.6356249999999999,0.6356249999999999,0.0,1.0,1.0
42,baseline_stats,3,46876,depression_2020,text,SVM,LogisticRegression,0,0.8334511102932156,0.8334511102932156,0.0,1.0,1.0
42,baseline_stats,3,46851,hepatitis_c_virus_hcv_for_egyptian_patients,biology,MLP,LogisticRegression,0,0.2613718411552346,0.2483754512635378,0.012996389891696797,0.0,0.0
42,baseline_stats,3,1462,banknote-authentication,image,SVM,LogisticRegression,0,1.0,0.9810510948905108,0.01894890510948921,0.0,0.0
42,baseline_stats,3,41705,ASP-POTASSCO-classification,biology,KNN,LogisticRegression,0,0.4134386878572925,0.3903025949537577,0.0231360929035348,0.0,0.0
42,baseline_stats,3,1552,autoUniv-au7-1100,biology,MLP,DecisionTree,0,0.3463636363636364,0.3309090909090909,0.015454545454545499,0.0,0.0
42,baseline_stats,3,44602,qsar-biodeg_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,MLP,MLP,1,0.8739336492890996,0.8739336492890996,0.0,1.0,1.0
42,baseline_stats,3,46842,maternal_health_risk,health,DecisionTree,LogisticRegression,0,0.8481636833634102,0.6173389260108277,0.23082475735258245,0.0,0.0
42,baseline_stats,3,1555,autoUniv-au6-1000,biology,SVM,DecisionTree,0,0.24,0.232,0.00799999999999998,0.0,1.0
42,baseline_stats,3,46502,Credit_Approval_Classification,finance,LogisticRegression,SVM,0,0.734,0.7310000000000001,0.0029999999999998916,0.0,1.0
42,baseline_stats,3,1547,autoUniv-au1-1000,biology,SVM,MLP,0,0.762,0.7040000000000001,0.05799999999999994,0.0,0.0
42,baseline_stats,3,40705,tokyo1,biology,SVM,DecisionTree,0,0.931184554973822,0.907209860383944,0.023974694589878,0.0,0.0
42,baseline_stats,3,841,stock,finance,KNN,LogisticRegression,0,0.9557894736842104,0.8399999999999999,0.11578947368421055,0.0,0.0
42,baseline_stats,3,1233,eating,other,LogisticRegression,LogisticRegression,1,0.6497354497354497,0.6497354497354497,0.0,1.0,1.0
42,baseline_stats,3,311,oil_spill,other,MLP,LogisticRegression,0,0.9679827056547956,0.9636932529297988,0.004289452724996812,0.0,1.0
42,baseline_stats,3,45939,132,other,DecisionTree,KNN,0,1.0,1.0,0.0,1.0,1.0
42,baseline_stats,3,46846,glioma_grading_clinical_and_mutation_features,health,SVM,MLP,0,0.8688694040490448,0.8521813515825493,0.016688052466495518,0.0,0.0
42,baseline_stats,3,469,analcatdata_dmft,other,SVM,KNN,0,0.2220990566037735,0.1744339622641509,0.0476650943396226,0.0,0.0
42,baseline_stats,3,1464,blood-transfusion-service-center,education,MLP,MLP,1,0.7927695749440715,0.7927695749440715,0.0,1.0,1.0
42,baseline_stats,3,44588,eucalyptus_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,biology,LogisticRegression,MLP,0,0.6440706012134584,0.3398234969663541,0.30424710424710427,0.0,0.0
42,baseline_stats,3,43595,Loan-Predication,finance,LogisticRegression,LogisticRegression,1,0.8045981607357058,0.8045981607357058,0.0,1.0,1.0
42,baseline_stats,3,41945,ilpd-numeric,health,LogisticRegression,MLP,0,0.715281461833186,0.7101237842617152,0.005157677571470787,0.0,1.0
42,baseline_stats,3,1480,ilpd,health,LogisticRegression,MLP,0,0.715281461833186,0.7014736221632775,0.013807839669908506,0.0,0.0
42,baseline_stats,3,1510,wdbc,image,LogisticRegression,MLP,0,0.9736686849868031,0.9683900015525536,0.0052786834342495315,0.0,1.0
42,baseline_stats,3,1467,climate-model-simulation-crashes,other,SVM,SVM,1,0.9148148148148147,0.9148148148148147,0.0,1.0,1.0
42,baseline_stats,3,717,rmftsa_ladata,other,LogisticRegression,MLP,0,0.8917297612114152,0.8404969908755581,0.05123277033585716,0.0,0.0
42,baseline_stats,3,779,fri_c1_500_25,other,DecisionTree,SVM,0,0.8300000000000001,0.6659999999999999,0.16400000000000015,0.0,0.0
42,baseline_stats,3,40496,LED-display-domain-7digit,image,LogisticRegression,KNN,0,0.73,0.7,0.030000000000000027,0.0,0.0
42,baseline_stats,3,1100,PopularKids,education,KNN,SVM,0,0.5417324561403509,0.5167324561403509,0.025000000000000022,0.0,0.0
42,baseline_stats,3,1506,thoracic-surgery,health,SVM,SVM,1,0.851063829787234,0.851063829787234,0.0,1.0,1.0
42,baseline_stats,3,1498,sa-heart,health,LogisticRegression,DecisionTree,0,0.7210378681626928,0.5780504908835905,0.14298737727910227,0.0,0.0
42,baseline_stats,3,1511,wholesale-customers,social,MLP,MLP,1,0.9181818181818182,0.9181818181818182,0.0,1.0,1.0
42,baseline_stats,3,1508,user-knowledge,education,MLP,MLP,1,0.9158024691358024,0.9158024691358024,0.0,1.0,1.0
42,baseline_stats,3,475,analcatdata_germangss,education,LogisticRegression,DecisionTree,0,0.3575,0.3349999999999999,0.022500000000000075,0.0,0.0
42,baseline_stats,3,46847,differentiated_thyroid_cancer_recurrence,health,MLP,DecisionTree,0,0.9346548188653452,0.9267942583732056,0.007860560492139568,0.0,1.0
42,baseline_stats,3,860,vinnie,other,DecisionTree,KNN,0,0.8473684210526315,0.8210526315789475,0.02631578947368407,0.0,0.0
42,baseline_stats,3,41496,DRSongsLyrics,text,LogisticRegression,LogisticRegression,1,0.5028169014084508,0.5028169014084508,0.0,1.0,1.0
42,baseline_stats,3,1523,vertebra-column,health,LogisticRegression,MLP,0,0.8516129032258064,0.8193548387096774,0.032258064516129004,0.0,0.0
42,baseline_stats,3,40710,cleve,other,KNN,SVM,0,0.8214754098360656,0.8083060109289617,0.01316939890710389,0.0,0.0
42,baseline_stats,3,961,analcatdata_broadwaymult,other,MLP,LogisticRegression,0,0.7859649122807018,0.6877192982456141,0.09824561403508769,0.0,0.0
42,baseline_stats,3,46590,heart-statlog-uci,health,MLP,SVM,0,0.8518518518518519,0.8407407407407407,0.011111111111111183,0.0,0.0
42,baseline_stats,3,336,SPECT,health,SVM,MLP,0,0.8389238294898673,0.8091544374563242,0.02976939203354312,0.0,0.0
42,baseline_stats,3,1495,qualitative-bankruptcy,finance,DecisionTree,MLP,0,0.996,0.996,0.0,1.0,1.0
42,baseline_stats,3,41538,conference_attendance,other,SVM,DecisionTree,0,0.8740408163265305,0.7524081632653061,0.1216326530612244,0.0,0.0
42,baseline_stats,3,1084,BurkittLymphoma,biology,LogisticRegression,LogisticRegression,1,0.8863636363636364,0.8863636363636364,0.0,1.0,1.0
42,baseline_stats,3,1499,seeds,education,LogisticRegression,KNN,0,0.9285714285714284,0.923809523809524,0.004761904761904412,0.0,1.0
42,baseline_stats,4,46070,Stylized_Meta_Album_TEX_DTD_STY_Extended,image,DecisionTree,DecisionTree,1,0.15,0.15,0.0,1.0,1.0
42,baseline_stats,4,46468,Give-Me-Some-Credit-Sampled,finance,LogisticRegression,LogisticRegression,1,0.9337777777777776,0.9337777777777776,0.0,1.0,1.0
42,baseline_stats,4,41027,jungle_chess_2pcs_raw_endgame_complete,biology,DecisionTree,DecisionTree,1,0.7933689609865697,0.7933689609865697,0.0,1.0,1.0
42,baseline_stats,4,727,2dplanes,other,DecisionTree,DecisionTree,1,0.9063971660944456,0.9063971660944456,0.0,1.0,1.0
42,baseline_stats,4,901,fried,other,DecisionTree,DecisionTree,1,0.8733074896010897,0.8733074896010897,0.0,1.0,1.0
42,baseline_stats,4,881,mv,other,LogisticRegression,DecisionTree,0,0.9981112270264356,0.9966149807064012,0.0014962463200344223,0.0,1.0
42,baseline_stats,4,4135,Amazon_employee_access,social,LogisticRegression,LogisticRegression,1,0.9421099226089228,0.9421099226089228,0.0,1.0,1.0
42,baseline_stats,4,46919,credit_card_clients_default,finance,LogisticRegression,LogisticRegression,1,0.8107,0.8107,0.0,1.0,1.0
42,baseline_stats,4,41671,microaggregation2,other,LogisticRegression,DecisionTree,0,0.5697,0.5094,0.06030000000000002,0.0,0.0
42,baseline_stats,4,40926,CIFAR_10_small,education,LogisticRegression,DecisionTree,0,0.31215,0.2476499999999999,0.06450000000000009,0.0,0.0
42,baseline_stats,4,45024,credit,finance,LogisticRegression,DecisionTree,0,0.7243633498760238,0.6848753695074231,0.039487980368600684,0.0,0.0
42,baseline_stats,4,44162,compass,finance,LogisticRegression,MLP,0,0.6839709892090486,,,,
42,baseline_stats,4,846,elevators,other,LogisticRegression,DecisionTree,0,0.8977650402755948,0.8064339309633836,0.09133110931221122,0.0,0.0
42,baseline_stats,4,45936,IndoorScenes,biology,LogisticRegression,DecisionTree,0,0.0681818181818181,0.0389244558258642,0.029257362355953893,0.0,0.0
42,baseline_stats,4,1046,mozilla4,other,DecisionTree,DecisionTree,1,0.9284014152460598,0.9284014152460598,0.0,1.0,1.0
42,baseline_stats,4,46689,sst5,text,LogisticRegression,DecisionTree,0,0.2625052720371151,0.2425980598903416,0.01990721214677349,0.0,0.0
42,baseline_stats,4,46924,E-CommereShippingData,social,LogisticRegression,DecisionTree,0,0.6390573401132746,0.6338739509694489,0.005183389143825767,0.0,1.0
42,baseline_stats,4,46819,WBCAtt,health,DecisionTree,LogisticRegression,0,0.988541331686133,0.9870848323957808,0.0014564992903521867,0.0,1.0
42,baseline_stats,4,46282,internet_usage,social,LogisticRegression,DecisionTree,0,0.8710915701650965,0.8568467784601937,0.014244791704902782,0.0,0.0
42,baseline_stats,4,43920,kdd_internet_usage,biology,LogisticRegression,DecisionTree,0,0.8716851398593697,0.8579333907913496,0.013751749068020125,0.0,0.0
42,baseline_stats,4,46916,coil2000_insurance_policies,finance,SVM,SVM,1,0.9403380440809896,0.9403380440809896,0.0,1.0,1.0
42,baseline_stats,4,41082,USPS,image,MLP,LogisticRegression,0,0.967304424277129,0.9438583583496736,0.02344606592745546,0.0,0.0
42,baseline_stats,4,807,kin8nm,other,MLP,DecisionTree,0,0.9127194952698308,0.7579375881389304,0.15478190713090034,0.0,0.0
42,baseline_stats,4,43985,isolet,education,LogisticRegression,LogisticRegression,1,0.95985633459976,0.95985633459976,0.0,1.0,1.0
42,baseline_stats,4,803,delta_ailerons,other,SVM,MLP,0,0.9422068354617258,0.9403832582859672,0.0018235771757585395,0.0,1.0
42,baseline_stats,4,42178,telco-customer-churn,social,LogisticRegression,MLP,0,0.8046264073488612,0.7593315496161044,0.045294857732756766,0.0,0.0
42,baseline_stats,4,46280,blastchar,social,LogisticRegression,LogisticRegression,1,0.8034889347699853,0.8034889347699853,0.0,1.0,1.0
42,baseline_stats,4,47152,aztrees4,other,MLP,MLP,1,0.9895909759437392,0.9895909759437392,0.0,1.0,1.0
42,baseline_stats,4,47151,aztrees3,other,MLP,MLP,1,0.9895909759437392,0.9895909759437392,0.0,1.0,1.0
42,baseline_stats,4,44186,KDDCup09_upselling,education,DecisionTree,MLP,0,0.7554652213188799,0.7258207578567013,0.02964446346217864,0.0,0.0
42,baseline_stats,4,43607,WMO-Hurricane-Survival-Dataset,education,LogisticRegression,MLP,0,0.519018453548988,0.4959152444946582,0.023103209054329832,0.0,0.0
42,baseline_stats,4,46372,Multiclass_Classification_for_Corporate_Credit_Ratings,finance,MLP,DecisionTree,0,0.7232000000000001,0.6992,0.02400000000000002,0.0,0.0
42,baseline_stats,4,46960,students_dropout_and_academic_success,education,LogisticRegression,MLP,0,0.7680819081217886,0.7407288391236547,0.027353068998133834,0.0,0.0
42,baseline_stats,4,43051,art_daily_nojump4,other,DecisionTree,LogisticRegression,0,0.9675100931366672,0.9675100931366672,0.0,1.0,1.0
42,baseline_stats,4,42810,PCam,other,DecisionTree,LogisticRegression,0,0.6307500000000001,0.53525,0.09550000000000014,0.0,0.0
42,baseline_stats,4,46912,Bioresponse,biology,LogisticRegression,SVM,0,0.7392713715046604,,,,
42,baseline_stats,4,1038,gina_agnostic,image,MLP,MLP,1,0.9207101895862704,0.9207101895862704,0.0,1.0,1.0
42,baseline_stats,4,40678,led7,other,LogisticRegression,LogisticRegression,1,0.7278125,0.7278125,0.0,1.0,1.0
42,baseline_stats,4,3,kr-vs-kp,biology,DecisionTree,SVM,0,0.9956196205007825,0.9724687010954616,0.02315091940532088,0.0,0.0
42,baseline_stats,4,41144,madeline,biology,DecisionTree,DecisionTree,1,0.7442675159235669,0.7442675159235669,0.0,1.0,1.0
42,baseline_stats,4,46956,seismic-bumps,sensor_signal,SVM,MLP,0,0.9342104868576911,0.92143778207608,0.012772704781611188,0.0,0.0
42,baseline_stats,4,46951,Pumpkin_Seeds,biology,LogisticRegression,MLP,0,0.8784000000000001,0.8596,0.01880000000000004,0.0,0.0
42,baseline_stats,4,36,segment,image,MLP,DecisionTree,0,0.971861471861472,0.9645021645021644,0.007359307359307565,0.0,1.0
42,baseline_stats,4,46940,Marketing_Campaign,other,LogisticRegression,LogisticRegression,1,0.8816964285714285,0.8816964285714285,0.0,1.0,1.0
42,baseline_stats,4,40704,Titanic,other,DecisionTree,MLP,0,0.7905524634096063,0.7814677386105957,0.009084724799010568,0.0,1.0
